id;time;change;insert_time;fk_measurement_station_id
48836;2022-05-10 09:43:36.242349 +00:00;-1;2022-05-10 09:43:36.445303 +00:00;2
48837;2022-05-10 09:43:37.838891 +00:00;1;2022-05-10 09:43:38.087763 +00:00;2
48838;2022-05-10 09:43:39.641903 +00:00;-1;2022-05-10 09:43:39.921087 +00:00;2
48839;2022-05-10 09:43:39.960900 +00:00;1;2022-05-10 09:43:40.137974 +00:00;2
48840;2022-05-10 09:43:45.274522 +00:00;-1;2022-05-10 09:43:45.590203 +00:00;2
48841;2022-05-10 09:43:53.670882 +00:00;1;2022-05-10 09:43:53.888209 +00:00;2
48842;2022-05-10 09:44:05.182313 +00:00;1;2022-05-10 09:44:05.695026 +00:00;2
48843;2022-05-10 09:44:07.180947 +00:00;1;2022-05-10 09:44:07.412004 +00:00;6
48844;2022-05-10 09:44:07.164552 +00:00;-1;2022-05-10 09:44:07.528962 +00:00;2
48845;2022-05-10 09:44:08.627698 +00:00;-1;2022-05-10 09:44:08.915909 +00:00;2
48846;2022-05-10 09:44:14.574247 +00:00;1;2022-05-10 09:44:15.000313 +00:00;2
48847;2022-05-10 09:44:22.138308 +00:00;1;2022-05-10 09:44:22.376161 +00:00;2
48848;2022-05-10 09:44:23.986800 +00:00;1;2022-05-10 09:44:24.184723 +00:00;6
48849;2022-05-10 09:44:27.867041 +00:00;-1;2022-05-10 09:44:28.175623 +00:00;2
48850;2022-05-10 09:44:33.808674 +00:00;-1;2022-05-10 09:44:34.125154 +00:00;2
48851;2022-05-10 09:44:45.202259 +00:00;-1;2022-05-10 09:44:45.818325 +00:00;2
48852;2022-05-10 09:44:49.028763 +00:00;1;2022-05-10 09:44:49.264260 +00:00;2
48853;2022-05-10 09:44:52.928411 +00:00;-1;2022-05-10 09:44:53.219246 +00:00;2
48854;2022-05-10 09:44:55.128247 +00:00;1;2022-05-10 09:44:55.340910 +00:00;2
48855;2022-05-10 09:44:56.976393 +00:00;-1;2022-05-10 09:44:57.174278 +00:00;2
48856;2022-05-10 09:45:00.733852 +00:00;1;2022-05-10 09:45:01.011635 +00:00;2
48857;2022-05-10 09:45:15.187195 +00:00;-1;2022-05-10 09:45:15.376302 +00:00;2
48858;2022-05-10 09:45:33.523807 +00:00;1;2022-05-10 09:45:34.053225 +00:00;2
48859;2022-05-10 09:45:34.437651 +00:00;1;2022-05-10 09:45:34.608406 +00:00;2
48860;2022-05-10 09:45:34.888754 +00:00;1;2022-05-10 09:45:35.187139 +00:00;2
48861;2022-05-10 09:45:41.004671 +00:00;1;2022-05-10 09:45:41.226474 +00:00;2
48862;2022-05-10 09:45:44.825139 +00:00;-1;2022-05-10 09:45:45.013611 +00:00;2
48863;2022-05-10 09:45:47.550384 +00:00;-1;2022-05-10 09:45:47.791896 +00:00;2
48864;2022-05-10 09:45:56.660602 +00:00;1;2022-05-10 09:45:56.848415 +00:00;2
48865;2022-05-10 09:45:59.842869 +00:00;1;2022-05-10 09:46:00.090459 +00:00;2
48866;2022-05-10 09:46:00.580861 +00:00;1;2022-05-10 09:46:00.784221 +00:00;2
48867;2022-05-10 09:46:12.376002 +00:00;-1;2022-05-10 09:46:12.592526 +00:00;2
48868;2022-05-10 09:46:15.865701 +00:00;-1;2022-05-10 09:46:16.163178 +00:00;2
48869;2022-05-10 09:46:20.984236 +00:00;1;2022-05-10 09:46:21.202719 +00:00;2
48870;2022-05-10 09:46:31.847290 +00:00;1;2022-05-10 09:46:32.083088 +00:00;2
48871;2022-05-10 09:46:37.965411 +00:00;-1;2022-05-10 09:46:38.172391 +00:00;6
48872;2022-05-10 09:46:55.324986 +00:00;-1;2022-05-10 09:46:55.673303 +00:00;2
48873;2022-05-10 09:46:57.047440 +00:00;-1;2022-05-10 09:46:57.544337 +00:00;2
48874;2022-05-10 09:46:57.940578 +00:00;1;2022-05-10 09:46:58.234277 +00:00;2
48875;2022-05-10 09:47:04.774215 +00:00;1;2022-05-10 09:47:05.102374 +00:00;2
48876;2022-05-10 09:47:05.416908 +00:00;-1;2022-05-10 09:47:05.800301 +00:00;2
48877;2022-05-10 09:47:07.216504 +00:00;-1;2022-05-10 09:47:07.528422 +00:00;2
48878;2022-05-10 09:47:08.077659 +00:00;1;2022-05-10 09:47:08.265733 +00:00;2
48879;2022-05-10 09:47:09.729025 +00:00;1;2022-05-10 09:47:10.301898 +00:00;2
48880;2022-05-10 09:47:10.714086 +00:00;1;2022-05-10 09:47:11.121307 +00:00;2
48881;2022-05-10 09:47:12.800421 +00:00;1;2022-05-10 09:47:13.090444 +00:00;2
48882;2022-05-10 09:47:17.388770 +00:00;1;2022-05-10 09:47:17.641726 +00:00;2
48883;2022-05-10 09:47:25.662570 +00:00;-1;2022-05-10 09:47:26.722030 +00:00;2
48884;2022-05-10 09:47:27.393024 +00:00;1;2022-05-10 09:47:28.298884 +00:00;2
48885;2022-05-10 09:47:43.359800 +00:00;-1;2022-05-10 09:47:43.816065 +00:00;2
48886;2022-05-10 09:47:44.522747 +00:00;-1;2022-05-10 09:47:44.761194 +00:00;2
48887;2022-05-10 09:47:51.557038 +00:00;1;2022-05-10 09:47:51.901481 +00:00;2
48888;2022-05-10 09:48:01.777253 +00:00;1;2022-05-10 09:48:02.051094 +00:00;2
48889;2022-05-10 09:48:08.441870 +00:00;-1;2022-05-10 09:48:09.002569 +00:00;2
48890;2022-05-10 09:48:10.963007 +00:00;1;2022-05-10 09:48:11.199175 +00:00;2
48891;2022-05-10 09:48:11.228453 +00:00;1;2022-05-10 09:48:11.401291 +00:00;2
48892;2022-05-10 09:48:20.933460 +00:00;-1;2022-05-10 09:48:21.610672 +00:00;2
48893;2022-05-10 09:48:27.833799 +00:00;1;2022-05-10 09:48:28.024457 +00:00;2
48894;2022-05-10 09:48:36.261502 +00:00;-1;2022-05-10 09:48:36.501949 +00:00;6
48895;2022-05-10 09:48:37.061883 +00:00;-1;2022-05-10 09:48:37.266506 +00:00;2
48896;2022-05-10 09:48:51.454162 +00:00;-1;2022-05-10 09:48:51.686729 +00:00;6
48897;2022-05-10 09:48:57.989189 +00:00;1;2022-05-10 09:48:58.254939 +00:00;2
48898;2022-05-10 09:48:59.605074 +00:00;-1;2022-05-10 09:48:59.778545 +00:00;6
48899;2022-05-10 09:49:09.352489 +00:00;1;2022-05-10 09:49:09.966763 +00:00;2
48900;2022-05-10 09:49:10.142822 +00:00;1;2022-05-10 09:49:10.392994 +00:00;2
48901;2022-05-10 09:49:11.080308 +00:00;-1;2022-05-10 09:49:11.250538 +00:00;6
48902;2022-05-10 09:49:16.012496 +00:00;-1;2022-05-10 09:49:16.190921 +00:00;6
48903;2022-05-10 09:49:16.876485 +00:00;-1;2022-05-10 09:49:17.119158 +00:00;6
48904;2022-05-10 09:49:16.861479 +00:00;-1;2022-05-10 09:49:17.123229 +00:00;2
48905;2022-05-10 09:49:17.176346 +00:00;1;2022-05-10 09:49:17.374481 +00:00;2
48906;2022-05-10 09:49:22.048164 +00:00;-1;2022-05-10 09:49:22.297159 +00:00;2
48907;2022-05-10 09:49:38.428982 +00:00;1;2022-05-10 09:49:38.652356 +00:00;2
48908;2022-05-10 09:49:55.653643 +00:00;1;2022-05-10 09:49:55.958464 +00:00;2
48909;2022-05-10 09:50:12.784821 +00:00;-1;2022-05-10 09:50:13.057324 +00:00;2
48910;2022-05-10 09:50:15.742580 +00:00;-1;2022-05-10 09:50:16.023241 +00:00;2
48911;2022-05-10 09:50:39.389202 +00:00;-1;2022-05-10 09:50:39.928582 +00:00;2
48912;2022-05-10 09:50:50.218090 +00:00;-1;2022-05-10 09:50:50.456665 +00:00;2
48913;2022-05-10 09:50:55.585803 +00:00;-1;2022-05-10 09:50:55.900861 +00:00;2
48914;2022-05-10 09:50:57.852899 +00:00;-1;2022-05-10 09:50:58.283072 +00:00;2
48915;2022-05-10 09:50:58.704247 +00:00;-1;2022-05-10 09:50:59.043463 +00:00;2
48916;2022-05-10 09:51:07.241150 +00:00;-1;2022-05-10 09:51:07.484574 +00:00;2
48917;2022-05-10 09:51:07.837367 +00:00;-1;2022-05-10 09:51:08.139134 +00:00;2
48918;2022-05-10 09:51:16.711401 +00:00;1;2022-05-10 09:51:16.936781 +00:00;2
48919;2022-05-10 09:51:17.331381 +00:00;1;2022-05-10 09:51:17.560096 +00:00;2
48920;2022-05-10 09:51:18.461986 +00:00;1;2022-05-10 09:51:18.673032 +00:00;2
48921;2022-05-10 09:51:23.517421 +00:00;1;2022-05-10 09:51:23.844588 +00:00;2
48922;2022-05-10 09:51:36.785024 +00:00;-1;2022-05-10 09:51:37.059930 +00:00;2
48923;2022-05-10 09:51:37.158659 +00:00;1;2022-05-10 09:51:37.348174 +00:00;2
48924;2022-05-10 09:51:39.593615 +00:00;-1;2022-05-10 09:51:39.813879 +00:00;2
48925;2022-05-10 09:51:47.248898 +00:00;1;2022-05-10 09:51:47.844142 +00:00;2
48926;2022-05-10 09:51:49.717143 +00:00;-1;2022-05-10 09:51:50.052502 +00:00;2
48927;2022-05-10 09:51:50.253427 +00:00;1;2022-05-10 09:51:50.461226 +00:00;2
48928;2022-05-10 09:51:51.012565 +00:00;1;2022-05-10 09:51:51.192705 +00:00;2
48929;2022-05-10 09:51:54.180950 +00:00;-1;2022-05-10 09:51:54.384358 +00:00;2
48930;2022-05-10 09:51:55.835721 +00:00;1;2022-05-10 09:51:55.994814 +00:00;2
48931;2022-05-10 09:52:00.606403 +00:00;1;2022-05-10 09:52:00.943747 +00:00;2
48932;2022-05-10 09:52:06.182368 +00:00;-1;2022-05-10 09:52:06.382858 +00:00;2
48933;2022-05-10 09:52:07.838074 +00:00;1;2022-05-10 09:52:08.048513 +00:00;2
48934;2022-05-10 09:52:14.691222 +00:00;-1;2022-05-10 09:52:14.900907 +00:00;2
48935;2022-05-10 09:52:15.239148 +00:00;1;2022-05-10 09:52:15.409130 +00:00;2
48936;2022-05-10 09:52:16.641839 +00:00;1;2022-05-10 09:52:16.830393 +00:00;2
48937;2022-05-10 09:52:21.010868 +00:00;-1;2022-05-10 09:52:21.211121 +00:00;2
48938;2022-05-10 09:52:36.365464 +00:00;-1;2022-05-10 09:52:36.611057 +00:00;2
48939;2022-05-10 09:52:36.727016 +00:00;-1;2022-05-10 09:52:36.988737 +00:00;2
48940;2022-05-10 09:52:48.876936 +00:00;1;2022-05-10 09:52:49.128046 +00:00;2
48941;2022-05-10 09:52:58.893285 +00:00;-1;2022-05-10 09:52:59.180373 +00:00;2
48942;2022-05-10 09:52:59.669790 +00:00;1;2022-05-10 09:52:59.860818 +00:00;6
48943;2022-05-10 09:53:04.697977 +00:00;1;2022-05-10 09:53:04.912012 +00:00;2
48944;2022-05-10 09:53:07.722727 +00:00;1;2022-05-10 09:53:07.999212 +00:00;2
48945;2022-05-10 09:53:15.939193 +00:00;-1;2022-05-10 09:53:16.111545 +00:00;2
48946;2022-05-10 09:53:19.351690 +00:00;1;2022-05-10 09:53:19.570300 +00:00;2
48947;2022-05-10 09:53:30.422307 +00:00;1;2022-05-10 09:53:30.673740 +00:00;2
48948;2022-05-10 09:53:45.226588 +00:00;-1;2022-05-10 09:53:45.411137 +00:00;2
48949;2022-05-10 09:53:45.502676 +00:00;1;2022-05-10 09:53:45.821598 +00:00;2
48950;2022-05-10 09:53:48.299258 +00:00;-1;2022-05-10 09:53:48.802118 +00:00;2
48951;2022-05-10 09:53:49.526126 +00:00;1;2022-05-10 09:53:49.795642 +00:00;2
48952;2022-05-10 09:53:56.072480 +00:00;-1;2022-05-10 09:53:56.288900 +00:00;2
48953;2022-05-10 09:54:08.595163 +00:00;-1;2022-05-10 09:54:08.916408 +00:00;2
48954;2022-05-10 09:54:14.422290 +00:00;-1;2022-05-10 09:54:14.706477 +00:00;2
48955;2022-05-10 09:54:16.735659 +00:00;-1;2022-05-10 09:54:17.118987 +00:00;2
48956;2022-05-10 09:54:17.818597 +00:00;-1;2022-05-10 09:54:17.997756 +00:00;2
48957;2022-05-10 09:54:19.512565 +00:00;-1;2022-05-10 09:54:19.781757 +00:00;2
48958;2022-05-10 09:54:46.564966 +00:00;1;2022-05-10 09:54:46.818550 +00:00;2
48959;2022-05-10 09:54:59.561562 +00:00;1;2022-05-10 09:54:59.878695 +00:00;2
48960;2022-05-10 09:55:12.311386 +00:00;1;2022-05-10 09:55:12.488895 +00:00;2
48961;2022-05-10 09:55:17.865359 +00:00;1;2022-05-10 09:55:18.249364 +00:00;2
48962;2022-05-10 09:55:18.592990 +00:00;1;2022-05-10 09:55:18.824674 +00:00;2
48963;2022-05-10 09:55:18.992426 +00:00;1;2022-05-10 09:55:19.209324 +00:00;2
48964;2022-05-10 09:55:38.401450 +00:00;-1;2022-05-10 09:55:38.704576 +00:00;2
48965;2022-05-10 09:55:52.228920 +00:00;1;2022-05-10 09:55:52.458564 +00:00;2
48966;2022-05-10 09:55:52.574332 +00:00;1;2022-05-10 09:55:52.825541 +00:00;2
48967;2022-05-10 09:55:57.325785 +00:00;-1;2022-05-10 09:55:57.617014 +00:00;2
48968;2022-05-10 09:56:19.809359 +00:00;1;2022-05-10 09:56:20.021213 +00:00;2
48969;2022-05-10 09:56:26.821167 +00:00;1;2022-05-10 09:56:27.067622 +00:00;2
48970;2022-05-10 09:56:54.211448 +00:00;1;2022-05-10 09:56:54.420221 +00:00;2
48971;2022-05-10 09:56:58.587288 +00:00;1;2022-05-10 09:56:58.818932 +00:00;2
48972;2022-05-10 09:57:09.569054 +00:00;1;2022-05-10 09:57:09.880209 +00:00;2
48973;2022-05-10 09:57:14.685848 +00:00;-1;2022-05-10 09:57:15.930341 +00:00;2
48974;2022-05-10 09:57:20.639461 +00:00;1;2022-05-10 09:57:20.873856 +00:00;2
48975;2022-05-10 09:57:58.967444 +00:00;-1;2022-05-10 09:57:59.184954 +00:00;2
48976;2022-05-10 09:58:13.332372 +00:00;1;2022-05-10 09:58:13.566195 +00:00;2
48977;2022-05-10 09:58:21.964652 +00:00;-1;2022-05-10 09:58:22.157669 +00:00;2
48978;2022-05-10 09:58:57.098900 +00:00;-1;2022-05-10 09:58:57.286573 +00:00;2
48979;2022-05-10 09:59:08.901579 +00:00;1;2022-05-10 09:59:09.109729 +00:00;2
48980;2022-05-10 09:59:19.931353 +00:00;1;2022-05-10 09:59:20.098122 +00:00;6
48981;2022-05-10 09:59:19.914462 +00:00;1;2022-05-10 09:59:20.141032 +00:00;2
48982;2022-05-10 09:59:22.887724 +00:00;1;2022-05-10 09:59:23.092223 +00:00;2
48983;2022-05-10 09:59:27.347006 +00:00;1;2022-05-10 09:59:27.518631 +00:00;2
48984;2022-05-10 09:59:34.809962 +00:00;-1;2022-05-10 09:59:35.110792 +00:00;2
48985;2022-05-10 09:59:42.881125 +00:00;-1;2022-05-10 09:59:43.099296 +00:00;2
48986;2022-05-10 09:59:43.209228 +00:00;1;2022-05-10 09:59:43.408955 +00:00;2
48987;2022-05-10 09:59:44.032401 +00:00;1;2022-05-10 09:59:44.257447 +00:00;2
48988;2022-05-10 10:00:05.438755 +00:00;1;2022-05-10 10:00:05.675819 +00:00;2
48989;2022-05-10 10:00:08.582338 +00:00;-1;2022-05-10 10:00:08.869690 +00:00;2
48990;2022-05-10 10:00:17.468410 +00:00;-1;2022-05-10 10:00:17.755316 +00:00;2
48991;2022-05-10 10:00:19.605894 +00:00;1;2022-05-10 10:00:19.862257 +00:00;2
48992;2022-05-10 10:00:23.760003 +00:00;1;2022-05-10 10:00:23.946546 +00:00;2
48993;2022-05-10 10:00:53.497396 +00:00;1;2022-05-10 10:00:53.918716 +00:00;2
48994;2022-05-10 10:01:19.262461 +00:00;1;2022-05-10 10:01:19.431041 +00:00;2
48995;2022-05-10 10:01:21.484992 +00:00;1;2022-05-10 10:01:21.747056 +00:00;2
48996;2022-05-10 10:01:24.693001 +00:00;1;2022-05-10 10:01:24.876902 +00:00;2
48997;2022-05-10 10:01:24.960633 +00:00;1;2022-05-10 10:01:25.145761 +00:00;2
48998;2022-05-10 10:01:38.674673 +00:00;1;2022-05-10 10:01:39.009310 +00:00;2
48999;2022-05-10 10:01:49.922446 +00:00;1;2022-05-10 10:01:50.121028 +00:00;2
49000;2022-05-10 10:01:53.596167 +00:00;1;2022-05-10 10:01:53.929904 +00:00;2
49001;2022-05-10 10:01:56.147799 +00:00;-1;2022-05-10 10:01:56.334527 +00:00;2
49002;2022-05-10 10:01:58.763362 +00:00;1;2022-05-10 10:01:59.027172 +00:00;2
49003;2022-05-10 10:02:05.966943 +00:00;-1;2022-05-10 10:02:06.124470 +00:00;2
49004;2022-05-10 10:02:19.954648 +00:00;1;2022-05-10 10:02:20.336968 +00:00;2
49005;2022-05-10 10:02:25.582436 +00:00;1;2022-05-10 10:02:25.883610 +00:00;2
49006;2022-05-10 10:02:44.433477 +00:00;1;2022-05-10 10:02:44.796855 +00:00;2
49007;2022-05-10 10:02:49.277290 +00:00;1;2022-05-10 10:02:49.551948 +00:00;2
49008;2022-05-10 10:02:56.847646 +00:00;1;2022-05-10 10:02:57.257841 +00:00;2
49009;2022-05-10 10:03:26.601220 +00:00;-1;2022-05-10 10:03:26.835909 +00:00;2
49010;2022-05-10 10:03:29.136369 +00:00;-1;2022-05-10 10:03:29.390267 +00:00;2
49011;2022-05-10 10:03:32.200622 +00:00;-1;2022-05-10 10:03:32.394888 +00:00;2
49012;2022-05-10 10:03:32.628694 +00:00;1;2022-05-10 10:03:32.876836 +00:00;2
49013;2022-05-10 10:03:33.297258 +00:00;1;2022-05-10 10:03:33.458575 +00:00;6
49014;2022-05-10 10:03:49.495893 +00:00;1;2022-05-10 10:03:49.695891 +00:00;6
49015;2022-05-10 10:04:11.373271 +00:00;1;2022-05-10 10:04:11.801990 +00:00;2
49016;2022-05-10 10:04:20.487541 +00:00;1;2022-05-10 10:04:20.883578 +00:00;2
49017;2022-05-10 10:04:27.413321 +00:00;-1;2022-05-10 10:04:27.672840 +00:00;2
49018;2022-05-10 10:04:28.073398 +00:00;1;2022-05-10 10:04:28.357642 +00:00;2
49019;2022-05-10 10:04:38.542385 +00:00;1;2022-05-10 10:04:38.970471 +00:00;2
49020;2022-05-10 10:04:52.049593 +00:00;-1;2022-05-10 10:04:52.267857 +00:00;2
49021;2022-05-10 10:04:56.458476 +00:00;1;2022-05-10 10:04:56.712964 +00:00;2
49022;2022-05-10 10:05:14.329484 +00:00;1;2022-05-10 10:05:14.628957 +00:00;2
49023;2022-05-10 10:05:22.542998 +00:00;1;2022-05-10 10:05:22.924211 +00:00;2
49024;2022-05-10 10:05:28.706250 +00:00;-1;2022-05-10 10:05:29.056052 +00:00;2
49025;2022-05-10 10:05:56.798915 +00:00;-1;2022-05-10 10:05:57.100410 +00:00;2
49026;2022-05-10 10:06:37.313462 +00:00;-1;2022-05-10 10:06:37.787673 +00:00;2
49027;2022-05-10 10:06:38.917160 +00:00;-1;2022-05-10 10:06:39.131533 +00:00;2
49028;2022-05-10 10:06:52.042885 +00:00;1;2022-05-10 10:06:52.270248 +00:00;6
49029;2022-05-10 10:06:52.452825 +00:00;1;2022-05-10 10:06:52.711129 +00:00;6
49030;2022-05-10 10:06:59.986324 +00:00;1;2022-05-10 10:07:00.250714 +00:00;2
49031;2022-05-10 10:07:01.551193 +00:00;1;2022-05-10 10:07:01.989788 +00:00;2
49032;2022-05-10 10:07:05.916965 +00:00;1;2022-05-10 10:07:06.131417 +00:00;6
49033;2022-05-10 10:07:12.844358 +00:00;-1;2022-05-10 10:07:13.030353 +00:00;2
49034;2022-05-10 10:07:21.439431 +00:00;1;2022-05-10 10:07:21.710934 +00:00;2
49035;2022-05-10 10:07:25.465917 +00:00;-1;2022-05-10 10:07:25.864296 +00:00;2
49036;2022-05-10 10:07:30.870362 +00:00;-1;2022-05-10 10:07:31.459241 +00:00;2
49037;2022-05-10 10:07:50.251444 +00:00;1;2022-05-10 10:07:50.452979 +00:00;2
49038;2022-05-10 10:07:52.874214 +00:00;-1;2022-05-10 10:07:53.075880 +00:00;6
49039;2022-05-10 10:07:59.481451 +00:00;1;2022-05-10 10:07:59.800051 +00:00;2
49040;2022-05-10 10:08:06.965814 +00:00;1;2022-05-10 10:08:07.201912 +00:00;2
49041;2022-05-10 10:08:22.326515 +00:00;1;2022-05-10 10:08:22.648657 +00:00;2
49042;2022-05-10 10:08:26.732615 +00:00;-1;2022-05-10 10:08:27.024473 +00:00;2
49043;2022-05-10 10:08:32.883689 +00:00;1;2022-05-10 10:08:33.040352 +00:00;2
49044;2022-05-10 10:08:36.338875 +00:00;1;2022-05-10 10:08:36.643311 +00:00;2
49045;2022-05-10 10:08:42.685267 +00:00;-1;2022-05-10 10:08:42.992647 +00:00;2
49046;2022-05-10 10:09:09.311408 +00:00;-1;2022-05-10 10:09:09.575893 +00:00;2
49047;2022-05-10 10:09:33.118896 +00:00;-1;2022-05-10 10:09:33.327294 +00:00;2
49048;2022-05-10 10:09:33.853189 +00:00;1;2022-05-10 10:09:34.050955 +00:00;2
49049;2022-05-10 10:09:54.695046 +00:00;-1;2022-05-10 10:09:54.870682 +00:00;6
49050;2022-05-10 10:09:59.211636 +00:00;-1;2022-05-10 10:09:59.491749 +00:00;2
49051;2022-05-10 10:09:59.669698 +00:00;1;2022-05-10 10:09:59.936511 +00:00;2
49052;2022-05-10 10:10:00.589745 +00:00;-1;2022-05-10 10:10:00.878358 +00:00;2
49053;2022-05-10 10:10:34.720472 +00:00;1;2022-05-10 10:10:34.875255 +00:00;2
49054;2022-05-10 10:10:44.322384 +00:00;1;2022-05-10 10:10:44.808129 +00:00;2
49055;2022-05-10 10:10:50.286364 +00:00;-1;2022-05-10 10:10:50.533884 +00:00;2
49056;2022-05-10 10:11:00.601388 +00:00;-1;2022-05-10 10:11:00.940379 +00:00;2
49057;2022-05-10 10:11:03.650737 +00:00;-1;2022-05-10 10:11:03.882923 +00:00;2
49058;2022-05-10 10:11:05.554876 +00:00;1;2022-05-10 10:11:05.774421 +00:00;2
49059;2022-05-10 10:11:35.268522 +00:00;1;2022-05-10 10:11:35.523244 +00:00;2
49060;2022-05-10 10:11:35.640713 +00:00;-1;2022-05-10 10:11:35.839451 +00:00;2
49061;2022-05-10 10:11:45.428276 +00:00;1;2022-05-10 10:11:45.743799 +00:00;2
49062;2022-05-10 10:11:55.380620 +00:00;-1;2022-05-10 10:11:55.735468 +00:00;2
49063;2022-05-10 10:12:01.426537 +00:00;1;2022-05-10 10:12:01.770170 +00:00;2
49064;2022-05-10 10:12:30.859131 +00:00;1;2022-05-10 10:12:31.088229 +00:00;2
49065;2022-05-10 10:12:33.284401 +00:00;-1;2022-05-10 10:12:33.511453 +00:00;2
49066;2022-05-10 10:12:33.759806 +00:00;1;2022-05-10 10:12:33.944541 +00:00;2
49067;2022-05-10 10:12:57.422166 +00:00;1;2022-05-10 10:12:57.798341 +00:00;2
49068;2022-05-10 10:13:23.867171 +00:00;1;2022-05-10 10:13:24.204785 +00:00;2
49069;2022-05-10 10:13:32.577826 +00:00;1;2022-05-10 10:13:32.854884 +00:00;2
49070;2022-05-10 10:13:37.595709 +00:00;1;2022-05-10 10:13:37.875032 +00:00;2
49071;2022-05-10 10:14:03.306870 +00:00;-1;2022-05-10 10:14:03.607130 +00:00;2
49072;2022-05-10 10:14:25.300801 +00:00;-1;2022-05-10 10:14:25.497238 +00:00;2
49073;2022-05-10 10:14:38.866855 +00:00;1;2022-05-10 10:14:39.170727 +00:00;2
49074;2022-05-10 10:14:45.657148 +00:00;1;2022-05-10 10:14:46.006625 +00:00;2
49075;2022-05-10 10:14:55.508518 +00:00;1;2022-05-10 10:14:55.979564 +00:00;2
49076;2022-05-10 10:15:05.030130 +00:00;-1;2022-05-10 10:15:05.275991 +00:00;2
49077;2022-05-10 10:15:11.466847 +00:00;1;2022-05-10 10:15:11.823493 +00:00;2
49078;2022-05-10 10:15:15.966479 +00:00;-1;2022-05-10 10:15:16.218178 +00:00;2
49079;2022-05-10 10:15:39.548854 +00:00;1;2022-05-10 10:15:39.881964 +00:00;2
49080;2022-05-10 10:15:47.624015 +00:00;-1;2022-05-10 10:15:47.900129 +00:00;2
49081;2022-05-10 10:16:11.115188 +00:00;-1;2022-05-10 10:16:11.276308 +00:00;2
49082;2022-05-10 10:16:18.833274 +00:00;1;2022-05-10 10:16:19.081834 +00:00;2
49083;2022-05-10 10:16:27.574337 +00:00;-1;2022-05-10 10:16:27.992520 +00:00;2
49084;2022-05-10 10:16:29.679941 +00:00;-1;2022-05-10 10:16:29.883883 +00:00;2
49085;2022-05-10 10:16:31.641888 +00:00;-1;2022-05-10 10:16:31.947838 +00:00;2
49086;2022-05-10 10:16:40.766124 +00:00;-1;2022-05-10 10:16:41.251374 +00:00;2
49087;2022-05-10 10:16:42.032892 +00:00;-1;2022-05-10 10:16:42.481608 +00:00;2
49088;2022-05-10 10:16:45.135482 +00:00;-1;2022-05-10 10:16:45.340227 +00:00;2
49089;2022-05-10 10:16:49.292257 +00:00;1;2022-05-10 10:16:49.541980 +00:00;2
49090;2022-05-10 10:16:51.889116 +00:00;1;2022-05-10 10:16:52.116235 +00:00;2
49091;2022-05-10 10:16:59.643258 +00:00;1;2022-05-10 10:16:59.974081 +00:00;2
49092;2022-05-10 10:17:00.610721 +00:00;1;2022-05-10 10:17:00.841799 +00:00;2
49093;2022-05-10 10:17:00.970868 +00:00;1;2022-05-10 10:17:01.169506 +00:00;2
49094;2022-05-10 10:17:01.488004 +00:00;-1;2022-05-10 10:17:01.688172 +00:00;6
49095;2022-05-10 10:17:21.001875 +00:00;1;2022-05-10 10:17:21.201774 +00:00;2
49096;2022-05-10 10:17:42.608356 +00:00;1;2022-05-10 10:17:42.796717 +00:00;2
49097;2022-05-10 10:17:53.656795 +00:00;-1;2022-05-10 10:17:54.004487 +00:00;2
49098;2022-05-10 10:17:56.543124 +00:00;1;2022-05-10 10:17:56.959900 +00:00;2
49099;2022-05-10 10:18:05.985784 +00:00;-1;2022-05-10 10:18:06.229553 +00:00;2
49100;2022-05-10 10:18:06.532074 +00:00;1;2022-05-10 10:18:06.720934 +00:00;2
49101;2022-05-10 10:18:10.695242 +00:00;-1;2022-05-10 10:18:10.986353 +00:00;2
49102;2022-05-10 10:18:11.463366 +00:00;1;2022-05-10 10:18:11.668521 +00:00;2
49103;2022-05-10 10:18:43.283786 +00:00;1;2022-05-10 10:18:43.493532 +00:00;2
49104;2022-05-10 10:18:43.731779 +00:00;1;2022-05-10 10:18:43.895179 +00:00;2
49105;2022-05-10 10:18:44.840125 +00:00;-1;2022-05-10 10:18:44.996262 +00:00;2
49106;2022-05-10 10:18:45.258017 +00:00;1;2022-05-10 10:18:45.480750 +00:00;2
49107;2022-05-10 10:18:48.499267 +00:00;1;2022-05-10 10:18:48.905115 +00:00;2
49108;2022-05-10 10:19:57.840929 +00:00;1;2022-05-10 10:19:58.155110 +00:00;2
49109;2022-05-10 10:20:45.552239 +00:00;-1;2022-05-10 10:20:45.734818 +00:00;2
49110;2022-05-10 10:20:53.650234 +00:00;-1;2022-05-10 10:20:53.995731 +00:00;2
49111;2022-05-10 10:21:03.627026 +00:00;1;2022-05-10 10:21:04.886192 +00:00;2
49112;2022-05-10 10:21:04.104185 +00:00;1;2022-05-10 10:21:05.057180 +00:00;2
49113;2022-05-10 10:21:04.986845 +00:00;1;2022-05-10 10:21:05.176014 +00:00;6
49114;2022-05-10 10:21:12.657888 +00:00;1;2022-05-10 10:21:12.958093 +00:00;2
49115;2022-05-10 10:21:14.083770 +00:00;1;2022-05-10 10:21:14.419472 +00:00;2
49116;2022-05-10 10:21:30.686633 +00:00;1;2022-05-10 10:21:31.079262 +00:00;2
49117;2022-05-10 10:21:30.983172 +00:00;1;2022-05-10 10:21:31.259392 +00:00;2
